tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_265.smt2	false	4.646089204	1.600653147790581	349.077504	ben10
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_339.smt2	false	0.883856471	0.32922113966196775	172.953600	ben14
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_340.smt2	false	0.86375072	0.3211231888271868	156.450816	ben04
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_387.smt2	false	0.888602809	0.3318665912374854	150.470656	ben10
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_430.smt2	false	7.767848055	2.633995550684631	425.443328	ben05
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_431.smt2	false	9.182339271	3.1100697708316147	413.470720	ben10
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_432.smt2	false	10.4916462	3.5432413746602833	470.388736	ben05
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_433.smt2	false	10.375168858	3.5093024587258697	489.566208	ben02
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_434.smt2	false	10.400175758	3.5227379607968032	476.954624	ben14
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_435.smt2	true	1.938451373	0.6977842031046748	213.819392	ben04
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_459.smt2	ABORTED	2.700552541	1.0184562727808952	338.370560	ben08
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_460.smt2	ABORTED	9.507527672	3.3346940940245986	513.716224	ben10
20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_58.smt2	false	1.175800706	0.42605104437097907	173.301760	ben04
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_215.smt2	false	72.766635073	32.05301582394168	754.552832	ben02
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_216.smt2	TIMEOUT	301.969107638	100.73569578910246	1341.685760	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_217.smt2	false	73.474674974	31.30910966731608	738.697216	ben14
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_240.smt2	TIMEOUT	301.9962455	100.77046667970717	1834.799104	ben04
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_242.smt2	TIMEOUT	301.995995983	100.77583923190832	1785.921536	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_245.smt2	false	72.333707206	30.892841888125986	749.506560	ben02
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_247.smt2	TIMEOUT	301.963052698	100.73911983892322	1341.620224	ben02
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_250.smt2	false	42.294712978	16.2573991692625	646.037504	ben09
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_253.smt2	TIMEOUT	301.977739671	100.76032215589657	1532.375040	ben09
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_259.smt2	false	0.187523744	0.09506401000544429	112.742400	ben02
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_261.smt2	TIMEOUT	301.958910135	100.72948318067938	1236.914176	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_262.smt2	false	62.657938673	27.195845576934516	784.109568	ben09
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_263.smt2	TIMEOUT	301.996271727	100.77491024788469	1923.354624	ben02
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_277.smt2	false	0.068880309	0.051290246192365885	92.655616	ben05
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_306.smt2	TIMEOUT	301.974967822	100.75275722285733	1465.532416	ben10
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_307.smt2	TIMEOUT	301.974311565	100.75081325415522	1391.640576	ben14
20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_382.smt2	false	0.218260628	0.10479314671829343	114.581504	ben14
