tool	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev	q3b Q3B version 1.1-dev
run set	vanilla	vanilla	vanilla	vanilla	vanilla
/var/tmp/vcloud-q3b/BV/	status	cputime (s)	walltime (s)	memory (MB)	host
2017-Preiner-keymaera/Ecoli-chemotaxis-node8285.smt2	false	0.582405614	0.28751909732818604	131.088384	ben09
2017-Preiner-keymaera/FTRM-entry-tang-feasible-node1796.smt2	TIMEOUT	302.984996869	101.1049705799669	1583.800320	ben02
2017-Preiner-keymaera/accelerating-node2100.smt2	true	1.776033603	0.7138976883143187	202.330112	ben08
2017-Preiner-keymaera/binary_driver-2007-10-09-node10279.smt2	true	8.912673548	6.061439100652933	382.828544	ben09
2017-Preiner-keymaera/binary_driver-2007-10-09-node10280.smt2	false	6.731388305	4.661425922065973	330.686464	ben09
2017-Preiner-keymaera/binary_driver-2007-10-09-node11383.smt2	true	1.336324917	0.9297086410224438	142.282752	ben10
2017-Preiner-keymaera/binary_driver-2007-10-09-node11384.smt2	false	5.592621815	4.730351246893406	230.887424	ben08
2017-Preiner-keymaera/binary_driver-2007-10-09-node12552.smt2	true	12.426212629	5.876263357698917	419.143680	ben10
2017-Preiner-keymaera/binary_driver-2007-10-09-node12553.smt2	false	3.588441744	1.6492634899914265	227.258368	ben02
2017-Preiner-keymaera/binary_driver-2007-10-09-node13791.smt2	true	10.12241237	7.0272766053676605	386.490368	ben02
2017-Preiner-keymaera/binary_driver-2007-10-09-node13792.smt2	false	3.865417754	1.9610696025192738	294.694912	ben10
2017-Preiner-keymaera/binary_driver-2007-10-09-node14895.smt2	true	1.635495994	1.2100278977304697	147.812352	ben02
2017-Preiner-keymaera/binary_driver-2007-10-09-node14896.smt2	false	7.868921391	6.76212852075696	233.164800	ben09
2017-Preiner-keymaera/binary_driver-2007-10-09-node8745.smt2	true	6.638016329	2.61681405082345	393.498624	ben10
2017-Preiner-keymaera/binary_driver-2007-10-09-node8746.smt2	false	5.326538089	2.7904355078935623	254.304256	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6247.smt2	false	0.031448116	0.03215913288295269	19.156992	ben09
2017-Preiner-keymaera/bouncing-ball-inv-node6248.smt2	false	1.235432784	0.46659816056489944	143.400960	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6249.smt2	TIMEOUT	302.981480365	101.06828804686666	1411.088384	ben08
2017-Preiner-keymaera/bouncing-ball-inv-node6573.smt2	true	2.621010626	0.9356793276965618	182.665216	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6574.smt2	false	0.034718369	0.03543950989842415	19.156992	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6575.smt2	true	0.993395489	0.368115434423089	149.950464	ben08
2017-Preiner-keymaera/bouncing-ball-inv-node6576.smt2	true	1.949095665	0.7012621890753508	184.242176	ben09
2017-Preiner-keymaera/bouncing-ball-inv-node6605.smt2	false	0.031392474	0.03174306079745293	19.144704	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6606.smt2	false	0.031639191	0.03209654428064823	19.156992	ben09
2017-Preiner-keymaera/bouncing-ball-inv-node6621.smt2	TIMEOUT	302.966802031	101.10040726326406	1524.912128	ben09
2017-Preiner-keymaera/bouncing-ball-inv-node6622.smt2	false	0.031027498	0.03143826499581337	19.156992	ben02
2017-Preiner-keymaera/bouncing-ball-inv-node6637.smt2	false	0.035018845	0.03538167662918568	19.087360	ben09
2017-Preiner-keymaera/bouncing-ball-inv-node6638.smt2	false	0.031342127	0.031768640503287315	19.394560	ben09
2017-Preiner-keymaera/bouncing-ball-node5808.smt2	true	1.047027813	0.4180716220289469	139.984896	ben09
2017-Preiner-keymaera/bouncing-ball-node5809.smt2	false	0.031586705	0.031982652842998505	19.156992	ben10
2017-Preiner-keymaera/bouncing-ball-node5810.smt2	true	0.730321431	0.3095688186585903	142.225408	ben10
2017-Preiner-keymaera/bouncing-ball-node5839.smt2	false	0.032564083	0.03309617005288601	19.156992	ben02
2017-Preiner-keymaera/bouncing-ball-node5840.smt2	false	0.033840303	0.03470122255384922	19.156992	ben09
2017-Preiner-keymaera/bouncing-ball-node5841.smt2	false	0.023885503	0.024204134941101074	19.161088	ben08
2017-Preiner-keymaera/bouncing-ball-node5856.smt2	true	0.76587542	0.3090943042188883	138.211328	ben02
2017-Preiner-keymaera/bouncing-ball-node5857.smt2	false	0.031654902	0.03205580823123455	19.333120	ben09
2017-Preiner-keymaera/bouncing-ball-node6059.smt2	false	0.066193047	0.0666197370737791	19.156992	ben09
2017-Preiner-keymaera/bouncing-ball-node6060.smt2	true	0.694057911	0.2828878238797188	141.828096	ben09
2017-Preiner-keymaera/bouncing-ball-simple-node5586.smt2	false	72.183818033	24.573957020416856	807.665664	ben02
2017-Preiner-keymaera/bouncing-ball-simple-node5587.smt2	TIMEOUT	302.776359665	101.09718800336123	1526.136832	ben09
2017-Preiner-keymaera/bouncing-ball-simple-node5917.smt2	TIMEOUT	302.956327588	101.09283399954438	1685.573632	ben10
2017-Preiner-keymaera/bouncing-ball-simple-node5918.smt2	TIMEOUT	302.795416985	101.11121946014464	1719.844864	ben09
